TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,StoreName,GroupStore,Type,Latitude,Longitude,Product Name
TR456,393,2022-07-03,P9,10000,5,50000,2,22,0,Single,0.0,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Yoghurt
TR49304,72,2022-07-03,P3,7500,4,30000,8,26,0,Single,1.81,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Crackers
TR63644,149,2022-07-03,P7,9400,5,47000,12,61,1,Married,3.96,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Coffee Candy
TR66398,390,2022-07-03,P3,7500,1,7500,8,20,1,Single,3.7,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Crackers
TR71129,7,2022-07-03,P9,10000,2,20000,11,31,0,Married,4.57,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Yoghurt
TR71642,233,2022-07-03,P1,8800,4,35200,11,43,1,Married,5.69,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Choco Bar
TR96325,13,2022-07-03,P5,4200,5,21000,12,23,0,Single,2.03,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR18804,217,2022-07-04,P2,3200,7,22400,7,39,1,Single,6.96,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR18916,39,2022-07-04,P9,10000,7,70000,1,66,1,Married,6.19,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Yoghurt
TR2485,384,2022-07-04,P3,7500,6,45000,13,59,1,Married,4.42,Buana,Buana,General Trade,-1.26916,116.825264,Crackers
TR3208,259,2022-07-04,P7,9400,6,56400,6,59,1,Married,4.44,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Coffee Candy
TR54646,112,2022-07-04,P10,15000,5,75000,5,31,1,Married,4.44,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR72546,237,2022-07-04,P5,4200,5,21000,8,35,1,Married,8.14,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR74803,47,2022-07-04,P9,10000,1,10000,7,35,1,Married,9.56,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR79007,140,2022-07-04,P5,4200,3,12600,3,54,0,Married,9.57,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR16451,343,2022-07-05,P8,16000,3,48000,2,29,0,Married,2.26,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Oat
TR19197,16,2022-07-05,P6,18000,1,18000,5,52,0,Married,11.8,Bonafid,Gita,General Trade,-7.250445,112.768845,Cashew
TR20454,266,2022-07-05,P10,15000,3,45000,6,72,1,Married,4.72,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Cheese Stick
TR20792,58,2022-07-05,P5,4200,5,21000,3,27,1,Married,4.43,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR21762,5,2022-07-05,P9,10000,7,70000,1,58,1,Married,3.57,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Yoghurt
TR31724,409,2022-07-05,P10,15000,3,45000,9,47,0,Married,28.23,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR51478,239,2022-07-05,P5,4200,2,8400,3,41,1,Married,6.55,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR57847,363,2022-07-05,P1,8800,10,88000,4,35,0,Married,6.05,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Choco Bar
TR69229,46,2022-07-05,P8,16000,2,32000,4,36,1,Married,8.31,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Oat
TR74692,89,2022-07-05,P10,15000,2,30000,9,32,0,Married,9.68,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR78634,198,2022-07-05,P5,4200,2,8400,1,45,0,Married,10.69,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR92181,342,2022-07-05,P2,3200,3,9600,14,48,1,Married,13.55,Priangan,Priangan,Modern Trade,-5.45,105.26667,Ginger Candy 
TR93280,287,2022-07-05,P3,7500,3,22500,7,36,0,Single,3.7,Buana Indah,Buana,General Trade,3.316694,114.590111,Crackers
TR13781,54,2022-07-06,P3,7500,6,45000,1,42,0,Single,9.68,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Crackers
TR18051,27,2022-07-06,P8,16000,2,32000,5,43,0,Married,17.42,Bonafid,Gita,General Trade,-7.250445,112.768845,Oat
TR18373,444,2022-07-06,P4,12000,2,24000,3,53,0,Married,15.31,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Potato Chip
TR27786,422,2022-07-06,P7,9400,4,37600,1,21,1,Single,3.88,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Coffee Candy
TR32727,223,2022-07-06,P8,16000,3,48000,6,62,1,Single,5.35,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Oat
TR35138,276,2022-07-06,P1,8800,10,88000,9,31,1,Married,8.96,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR5562,141,2022-07-06,P5,4200,3,12600,7,65,1,Married,9.94,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR57283,2,2022-07-06,P5,4200,3,12600,5,60,1,Married,6.23,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR6695,220,2022-07-06,P9,10000,3,30000,8,45,0,Married,16.35,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Yoghurt
TR77916,229,2022-07-06,P3,7500,5,37500,14,32,0,Married,10.17,Priangan,Priangan,Modern Trade,-5.45,105.26667,Crackers
TR87271,237,2022-07-06,P9,10000,2,20000,2,35,1,Married,8.14,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Yoghurt
TR87345,4,2022-07-06,P5,4200,3,12600,3,31,1,Married,4.87,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR97169,158,2022-07-06,P5,4200,2,8400,14,49,1,Married,5.6,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR2430,189,2022-07-07,P4,12000,4,48000,7,59,1,Single,5.15,Buana Indah,Buana,General Trade,3.316694,114.590111,Potato Chip
TR26517,133,2022-07-07,P10,15000,4,60000,4,47,1,Married,20.81,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR27651,15,2022-07-07,P6,18000,3,54000,2,30,0,Married,4.52,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cashew
TR28097,355,2022-07-07,P5,4200,5,21000,10,19,1,Single,0.0,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Thai Tea
TR30435,95,2022-07-07,P8,16000,2,32000,7,52,0,Married,17.42,Buana Indah,Buana,General Trade,3.316694,114.590111,Oat
TR36777,305,2022-07-07,P5,4200,4,16800,12,29,1,Married,4.08,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR37642,3,2022-07-07,P7,9400,4,37600,2,32,1,Married,9.17,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Coffee Candy
TR40524,84,2022-07-07,P10,15000,3,45000,2,54,0,Married,18.12,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR42912,77,2022-07-07,P9,10000,6,60000,9,26,0,Married,4.67,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Yoghurt
TR457,246,2022-07-07,P8,16000,1,16000,7,40,1,Single,21.81,Buana Indah,Buana,General Trade,3.316694,114.590111,Oat
TR51719,50,2022-07-07,P8,16000,3,48000,6,31,1,Married,6.01,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Oat
TR56456,53,2022-07-07,P5,4200,3,12600,2,32,0,Married,7.36,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Thai Tea
TR62586,251,2022-07-07,P1,8800,3,26400,10,45,1,Married,3.38,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Choco Bar
TR66543,97,2022-07-07,P9,10000,1,10000,10,51,1,Married,20.22,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Yoghurt
TR82062,192,2022-07-07,P3,7500,3,22500,2,26,0,Single,4.47,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR83991,391,2022-07-07,P2,3200,3,9600,6,26,0,Married,4.98,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Ginger Candy 
TR84427,110,2022-07-07,P7,9400,3,28200,13,19,0,Married,2.41,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR91305,17,2022-07-07,P7,9400,6,56400,3,35,0,Married,3.14,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Coffee Candy
TR96589,133,2022-07-07,P7,9400,6,56400,2,47,1,Married,20.81,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Coffee Candy
TR19851,3,2022-07-08,P4,12000,3,36000,3,32,1,Married,9.17,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Potato Chip
TR35585,214,2022-07-08,P7,9400,4,37600,7,52,0,Married,13.14,Buana Indah,Buana,General Trade,3.316694,114.590111,Coffee Candy
TR38669,166,2022-07-08,P4,12000,5,60000,2,33,0,Married,3.33,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Potato Chip
TR42976,315,2022-07-08,P2,3200,3,9600,12,29,1,Married,4.18,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Ginger Candy 
TR4386,54,2022-07-08,P10,15000,1,15000,2,42,0,Single,9.68,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR46056,247,2022-07-08,P6,18000,2,36000,8,33,1,Married,8.11,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cashew
TR6198,233,2022-07-08,P7,9400,4,37600,14,43,1,Married,5.69,Priangan,Priangan,Modern Trade,-5.45,105.26667,Coffee Candy
TR64486,258,2022-07-08,P3,7500,1,7500,6,51,0,Married,12.57,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Crackers
TR65593,395,2022-07-08,P5,4200,5,21000,4,28,0,Married,3.39,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR71106,218,2022-07-08,P2,3200,6,19200,2,29,0,Married,3.52,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Ginger Candy 
TR86702,388,2022-07-08,P2,3200,6,19200,12,44,1,Married,16.12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Ginger Candy 
TR90952,362,2022-07-08,P9,10000,3,30000,8,25,0,Single,7.47,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Yoghurt
TR97236,255,2022-07-08,P3,7500,3,22500,12,24,1,Single,5.78,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR17912,152,2022-07-09,P3,7500,4,30000,8,59,1,Married,10.68,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Crackers
TR19550,174,2022-07-09,P9,10000,6,60000,12,45,1,Married,17.34,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Yoghurt
TR258,96,2022-07-09,P5,4200,3,12600,5,55,0,Married,13.67,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR29093,232,2022-07-09,P8,16000,3,48000,6,62,0,Married,7.32,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Oat
TR38700,231,2022-07-09,P6,18000,1,18000,6,51,1,Married,16.59,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Cashew
TR44905,170,2022-07-09,P5,4200,2,8400,10,36,0,Married,7.55,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Thai Tea
TR46690,171,2022-07-09,P6,18000,3,54000,4,40,0,Married,10.05,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cashew
TR49701,414,2022-07-09,P10,15000,5,75000,3,21,1,Single,0.74,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR5084,176,2022-07-09,P5,4200,4,16800,13,54,1,Married,18.32,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR67334,354,2022-07-09,P8,16000,3,48000,13,53,1,Married,16.94,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR70093,128,2022-07-09,P9,10000,6,60000,6,0,1,Married,6.77,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Yoghurt
TR70098,268,2022-07-09,P8,16000,1,16000,2,49,1,Single,5.18,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Oat
TR9376,427,2022-07-09,P3,7500,2,15000,1,54,0,Married,16.88,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Crackers
TR20698,343,2022-07-10,P4,12000,1,12000,5,29,0,Married,2.26,Bonafid,Gita,General Trade,-7.250445,112.768845,Potato Chip
TR32454,363,2022-07-10,P5,4200,3,12600,12,35,0,Married,6.05,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR32974,219,2022-07-10,P3,7500,2,15000,11,39,0,Single,9.73,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Crackers
TR51807,315,2022-07-10,P10,15000,1,15000,5,29,1,Married,4.18,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR58251,279,2022-07-10,P5,4200,5,21000,4,62,0,Married,5.35,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR81797,37,2022-07-10,P1,8800,10,88000,3,51,0,Married,17.11,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR90402,323,2022-07-10,P3,7500,4,30000,5,58,0,Married,10.55,Bonafid,Gita,General Trade,-7.250445,112.768845,Crackers
TR95008,319,2022-07-10,P2,3200,7,22400,8,39,0,Married,8.82,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Ginger Candy 
TR96588,221,2022-07-10,P3,7500,1,7500,4,23,1,Single,7.5,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Crackers
TR14050,431,2022-07-11,P10,15000,3,45000,1,40,1,Married,9.51,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR19919,143,2022-07-11,P9,10000,6,60000,4,25,1,Single,2.87,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Yoghurt
TR3197,96,2022-07-11,P3,7500,1,7500,9,55,0,Married,13.67,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Crackers
TR61088,1,2022-07-11,P4,12000,2,24000,6,55,1,Married,5.12,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Potato Chip
TR61164,95,2022-07-11,P5,4200,3,12600,13,52,0,Married,17.42,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR74348,20,2022-07-11,P3,7500,4,30000,14,43,0,Married,18.91,Priangan,Priangan,Modern Trade,-5.45,105.26667,Crackers
TR9460,354,2022-07-11,P8,16000,2,32000,3,53,1,Married,16.94,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR98335,130,2022-07-11,P6,18000,4,72000,3,40,0,Married,9.73,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cashew
TR12333,411,2022-07-12,P10,15000,5,75000,4,19,1,Single,0.0,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR1310,306,2022-07-12,P6,18000,2,36000,8,49,0,Married,16.52,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cashew
TR20981,121,2022-07-12,P3,7500,3,22500,14,26,0,Single,2.93,Priangan,Priangan,Modern Trade,-5.45,105.26667,Crackers
TR29295,90,2022-07-12,P6,18000,4,72000,13,21,1,Single,0.0,Buana,Buana,General Trade,-1.26916,116.825264,Cashew
TR30261,103,2022-07-12,P10,15000,4,60000,13,31,1,Single,4.01,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR34405,133,2022-07-12,P5,4200,5,21000,2,47,1,Married,20.81,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Thai Tea
TR3631,168,2022-07-12,P4,12000,3,36000,13,27,0,Married,4.88,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR42847,220,2022-07-12,P10,15000,5,75000,12,45,0,Married,16.35,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cheese Stick
TR48273,6,2022-07-12,P1,8800,6,52800,10,23,0,Married,2.33,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Choco Bar
TR55797,260,2022-07-12,P5,4200,5,21000,8,33,0,Single,6.65,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR76552,89,2022-07-12,P10,15000,4,60000,8,32,0,Married,9.68,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cheese Stick
TR84344,44,2022-07-12,P9,10000,5,50000,12,40,0,Married,10.65,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Yoghurt
TR86305,282,2022-07-12,P8,16000,2,32000,4,55,0,Married,11.38,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Oat
TR95040,175,2022-07-12,P10,15000,3,45000,1,60,0,Married,9.7,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR12695,392,2022-07-13,P8,16000,2,32000,1,45,0,Married,19.68,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Oat
TR23573,64,2022-07-13,P4,12000,3,36000,4,48,1,Married,7.92,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Potato Chip
TR35195,403,2022-07-13,P2,3200,3,9600,8,30,0,Married,4.06,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Ginger Candy 
TR3672,38,2022-07-13,P3,7500,6,45000,3,56,0,Married,14.32,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR43134,427,2022-07-13,P7,9400,6,56400,11,54,0,Married,16.88,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Coffee Candy
TR51241,107,2022-07-13,P9,10000,7,70000,12,38,1,Married,9.85,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Yoghurt
TR52524,80,2022-07-13,P1,8800,10,88000,1,44,0,Married,13.45,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR53333,401,2022-07-13,P4,12000,3,36000,11,45,0,Married,4.08,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Potato Chip
TR62617,132,2022-07-13,P7,9400,5,47000,10,41,0,Married,17.69,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR70841,71,2022-07-13,P4,12000,4,48000,10,46,0,Married,12.42,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Potato Chip
TR74928,118,2022-07-13,P2,3200,3,9600,12,20,1,Single,3.28,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Ginger Candy 
TR94022,119,2022-07-13,P2,3200,4,12800,12,26,1,Single,5.54,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Ginger Candy 
TR2139,211,2022-07-14,P5,4200,4,16800,7,29,0,Married,3.54,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR37718,310,2022-07-14,P10,15000,2,30000,4,23,0,Married,4.17,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR44981,246,2022-07-14,P6,18000,3,54000,1,40,1,Single,21.81,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cashew
TR47252,190,2022-07-14,P6,18000,1,18000,2,34,1,Married,8.85,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cashew
TR58787,329,2022-07-14,P7,9400,4,37600,14,19,1,Single,0.0,Priangan,Priangan,Modern Trade,-5.45,105.26667,Coffee Candy
TR641,380,2022-07-14,P4,12000,3,36000,11,40,0,Married,5.77,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Potato Chip
TR68490,235,2022-07-14,P5,4200,4,16800,3,37,0,Married,5.35,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR80518,242,2022-07-14,P10,15000,1,15000,10,56,1,Married,6.98,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Cheese Stick
TR86403,154,2022-07-14,P5,4200,4,16800,5,31,0,Married,8.36,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR92658,393,2022-07-14,P8,16000,1,16000,3,22,0,Single,0.0,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR94823,156,2022-07-14,P3,7500,2,15000,10,44,0,Married,3.87,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR15294,109,2022-07-15,P9,10000,1,10000,3,35,1,Married,10.04,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Yoghurt
TR30164,422,2022-07-15,P4,12000,1,12000,8,21,1,Single,3.88,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Potato Chip
TR33708,203,2022-07-15,P1,8800,3,26400,13,53,0,Married,17.2,Buana,Buana,General Trade,-1.26916,116.825264,Choco Bar
TR34374,155,2022-07-15,P1,8800,5,44000,4,40,0,Married,7.17,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Choco Bar
TR43002,131,2022-07-15,P7,9400,4,37600,4,25,0,Single,7.12,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Coffee Candy
TR49832,324,2022-07-15,P9,10000,7,70000,9,36,1,Married,10.59,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Yoghurt
TR51065,289,2022-07-15,P10,15000,1,15000,3,29,0,Married,2.37,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR54094,122,2022-07-15,P5,4200,5,21000,12,26,1,Single,0.14,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR578,55,2022-07-15,P4,12000,1,12000,13,34,1,Married,8.44,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR65129,235,2022-07-15,P1,8800,9,79200,14,37,0,Married,5.35,Priangan,Priangan,Modern Trade,-5.45,105.26667,Choco Bar
TR84724,130,2022-07-15,P10,15000,2,30000,7,40,0,Married,9.73,Buana Indah,Buana,General Trade,3.316694,114.590111,Cheese Stick
TR92748,234,2022-07-15,P5,4200,2,8400,13,61,1,Married,10.86,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR96640,370,2022-07-15,P10,15000,3,45000,2,26,1,Single,1.28,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR31029,283,2022-07-16,P5,4200,2,8400,7,19,1,Single,0.0,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR3143,366,2022-07-16,P1,8800,2,17600,7,18,0,Single,0.0,Buana Indah,Buana,General Trade,3.316694,114.590111,Choco Bar
TR4218,86,2022-07-16,P8,16000,3,48000,3,60,1,Married,9.54,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR48734,9,2022-07-16,P5,4200,2,8400,11,33,0,Married,9.92,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Thai Tea
TR53450,251,2022-07-16,P5,4200,5,21000,4,45,1,Married,3.38,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR5550,382,2022-07-16,P5,4200,3,12600,6,54,0,Married,15.55,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR56393,122,2022-07-16,P5,4200,2,8400,10,26,1,Single,0.14,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Thai Tea
TR60388,4,2022-07-16,P3,7500,6,45000,11,31,1,Married,4.87,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Crackers
TR62166,84,2022-07-16,P5,4200,5,21000,8,54,0,Married,18.12,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR70759,405,2022-07-16,P2,3200,3,9600,2,18,0,Single,0.0,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Ginger Candy 
TR75376,5,2022-07-16,P5,4200,3,12600,6,58,1,Married,3.57,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR83364,325,2022-07-16,P1,8800,5,44000,12,37,0,Single,3.25,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Choco Bar
TR99601,343,2022-07-16,P1,8800,8,70400,6,29,0,Married,2.26,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Choco Bar
TR36570,330,2022-07-17,P5,4200,2,8400,3,61,1,Married,7.0,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR49164,181,2022-07-17,P10,15000,2,30000,4,33,1,Married,9.94,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR60869,41,2022-07-17,P1,8800,2,17600,12,51,0,Married,16.42,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Choco Bar
TR62363,40,2022-07-17,P5,4200,2,8400,14,19,0,Single,3.48,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR64731,303,2022-07-17,P3,7500,5,37500,11,45,0,Married,10.34,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Crackers
TR67347,219,2022-07-17,P3,7500,3,22500,4,39,0,Single,9.73,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Crackers
TR68474,322,2022-07-17,P10,15000,4,60000,3,41,0,Married,20.01,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR68921,326,2022-07-17,P9,10000,6,60000,2,24,1,Single,2.69,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Yoghurt
TR75493,67,2022-07-17,P2,3200,7,22400,9,19,0,Single,0.0,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Ginger Candy 
TR8136,174,2022-07-17,P10,15000,5,75000,6,45,1,Married,17.34,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Cheese Stick
TR83187,60,2022-07-17,P9,10000,1,10000,9,56,0,Married,10.61,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Yoghurt
TR89318,183,2022-07-17,P3,7500,1,7500,12,27,1,Single,0.18,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR93507,58,2022-07-17,P3,7500,1,7500,6,27,1,Married,4.43,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Crackers
TR10691,228,2022-07-18,P9,10000,5,50000,10,46,0,Married,11.31,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Yoghurt
TR14426,347,2022-07-18,P10,15000,5,75000,8,26,1,Single,3.69,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cheese Stick
